MOF,molecule,PLD,LCD,VF,Tc,Pc,w,logK,Label,No Adsorption,CatPredicted
AMIMEP,C6H10O_4-hexen-2-one,10.87494,11.21563,0.563613,559.6621075,36.9790055,0.446231587,3.361742942,Reasonable,1,1
AMIMEP,C7H14_4-methyl-1-hexene,10.87494,11.21563,0.563613,528.1554514,29.38650495,0.298584169,-0.130101505,Reasonable,1,1
AMIMEP,C6H10O_4-methyl-4-penten-2-one,10.87494,11.21563,0.563613,583.9572407,32.17602658,0.427070778,2.571645954,Reasonable,1,1
AMIMEP,"C7H14_4,4-dimethyl-1-pentene",10.87494,11.21563,0.563613,524.3589038,29.54818473,0.250217308,-0.629436952,Reasonable,1,1
AMIMEP,C2H4O_acetaldehyde,10.87494,11.21563,0.563613,470.1338418,53.98284491,0.288582571,-1.197657363,Reasonable,1,1
AMIMEP,C3H6O_acetone,10.87494,11.21563,0.563613,504.9011578,46.13534273,0.299578863,0.844764746,Reasonable,1,1
AMIMEP,C2H3N_acetonitrile,10.87494,11.21563,0.563613,537.4197556,47.22182044,0.356500544,-0.978256812,Reasonable,1,1
AMIMEP,C2H6O_dimethylether,10.87494,11.21563,0.563613,410.1055119,48.43551489,0.231685091,-1.736276371,Reasonable,1,1
AMIMEP,C2H7N_dimethylamine,10.87494,11.21563,0.563613,449.2982222,53.95656635,0.291520542,-1.39043547,Reasonable,1,1
AMIMEP,C2H6_ethane,10.87494,11.21563,0.563613,381.7893216,50.31694546,0.216958597,-3.026987203,Reasonable,1,1
AMIMEP,C2H4_ethene,10.87494,11.21563,0.563613,298.4582448,49.65797888,0.123012676,-3.47481002,Reasonable,1,1
AMIMEP,CHN_hydrogen-cyanide,10.87494,11.21563,0.563613,447.2483409,53.04824853,0.333232947,-3.178759056,Reasonable,1,1
AMIMEP,C4H10_isobutane,10.87494,11.21563,0.563613,443.0106967,38.8550635,0.197655762,-1.405600819,Reasonable,1,1
AMIMEP,C5H12_isopentane,10.87494,11.21563,0.563613,474.7591203,34.73587842,0.239525866,-0.806380143,Reasonable,1,1
AMIMEP,C3H8O_isopropylalcohol,10.87494,11.21563,0.563613,515.5796221,48.73405441,0.575735407,-0.449819361,Reasonable,1,1
AMIMEP,CH4_methane,10.87494,11.21563,0.563613,190.564,45.992,0.01142,-4.73754891,Reasonable,1,1
AMIMEP,C4H10O_methyl-propyl-ether,10.87494,11.21563,0.563613,478.8689486,38.38025026,0.286150366,-0.059261942,Reasonable,1,1
AMIMEP,C5H10O_methylpropylketone,10.87494,11.21563,0.563613,564.4660951,36.92885972,0.349050379,1.077665813,Reasonable,1,1
AMIMEP,C5H12O_methyl-tert-butyl-ether,10.87494,11.21563,0.563613,512.6934939,34.04608196,0.266677162,-0.90868484,Reasonable,1,1
AMIMEP,C5H12_neopentane,10.87494,11.21563,0.563613,470.5354152,35.44700615,0.199261323,-1.943270426,Reasonable,1,1
AMIMEP,C3H8_propane,10.87494,11.21563,0.563613,416.4755833,44.59741845,0.238916692,-1.816770028,Reasonable,1,1
AMIMEP,C3H6_propene,10.87494,11.21563,0.563613,392.9986188,45.72816938,0.16410577,-2.054985643,Reasonable,1,1
AMIMEP,C3H5N_propionitrile,10.87494,11.21563,0.563613,558.8569328,42.24565215,0.360862674,-0.211273912,Reasonable,1,1
AMIMEP,C3H8O_propylalcohol,10.87494,11.21563,0.563613,548.7260568,52.15051916,0.532729638,-1.103761019,Reasonable,1,1
AMIMEP,C5H10_2-pentene,10.87494,11.21563,0.563613,484.9996656,36.49974003,0.250317972,-0.084063828,Reasonable,1,1
AMIMEP,C2H7N_ethylamine,10.87494,11.21563,0.563613,456.1413162,52.30001913,0.278284374,-0.779957323,Reasonable,1,1
AMIMEP,C4H10O_methyl-isopropyl-ether,10.87494,11.21563,0.563613,464.9608227,38.53548392,0.251447588,0.167789779,Reasonable,1,1
AMUCOB,"C6H14_2,3-dimethylbutane",3.31743,4.03909,0.0940552,503.0672531,31.56375605,0.24224795,-65.09691001,No Adsorption,0,0
AMUCOB,C6H14_3-methylpentane,3.31743,4.03909,0.0940552,504.839777,31.13915414,0.283296142,-34.94692156,No Adsorption,0,0
AMUCOB,C6H10O_4-hexen-2-one,3.31743,4.03909,0.0940552,559.6621075,36.9790055,0.446231587,-14.73992861,No Adsorption,0,0
AMUCOB,C7H14_4-methyl-1-hexene,3.31743,4.03909,0.0940552,528.1554514,29.38650495,0.298584169,-35.51427857,No Adsorption,0,0
AMUCOB,C6H10O_4-methyl-4-penten-2-one,3.31743,4.03909,0.0940552,583.9572407,32.17602658,0.427070778,-33.33441901,No Adsorption,0,0
AMUCOB,"C7H14_4,4-dimethyl-1-pentene",3.31743,4.03909,0.0940552,524.3589038,29.54818473,0.250217308,-62.69897,No Adsorption,0,0
AMUCOB,C2H4O_acetaldehyde,3.31743,4.03909,0.0940552,470.1338418,53.98284491,0.288582571,-5.04383157,Reasonable,1,1
AMUCOB,C3H6O_acetone,3.31743,4.03909,0.0940552,504.9011578,46.13534273,0.299578863,-13.33441901,No Adsorption,0,0
AMUCOB,C2H3N_acetonitrile,3.31743,4.03909,0.0940552,537.4197556,47.22182044,0.356500544,-4.866461092,Reasonable,1,1
AMUCOB,C2H6O_dimethylether,3.31743,4.03909,0.0940552,410.1055119,48.43551489,0.231685091,-5.11463878,Reasonable,1,1
AMUCOB,C2H7N_dimethylamine,3.31743,4.03909,0.0940552,449.2982222,53.95656635,0.291520542,-6.931814138,Reasonable,1,1
AMUCOB,C2H6_ethane,3.31743,4.03909,0.0940552,381.7893216,50.31694546,0.216958597,-5.701146924,Reasonable,1,1
AMUCOB,C2H4_ethene,3.31743,4.03909,0.0940552,298.4582448,49.65797888,0.123012676,-5.735182177,Reasonable,1,1
AMUCOB,CHN_hydrogen-cyanide,3.31743,4.03909,0.0940552,447.2483409,53.04824853,0.333232947,-5.059483515,Reasonable,1,1
AMUCOB,C4H10_isobutane,3.31743,4.03909,0.0940552,443.0106967,38.8550635,0.197655762,-29.26201267,No Adsorption,0,0
AMUCOB,C5H12_isopentane,3.31743,4.03909,0.0940552,474.7591203,34.73587842,0.239525866,-31.75448733,No Adsorption,0,0
AMUCOB,C3H8O_isopropylalcohol,3.31743,4.03909,0.0940552,515.5796221,48.73405441,0.575735407,-15.16367588,No Adsorption,0,0
AMUCOB,CH4_methane,3.31743,4.03909,0.0940552,190.564,45.992,0.01142,-5.974694135,Reasonable,1,1
AMUCOB,C5H10O_methylpropylketone,3.31743,4.03909,0.0940552,564.4660951,36.92885972,0.349050379,-16.4202164,No Adsorption,0,0
AMUCOB,C5H12O_methyl-tert-butyl-ether,3.31743,4.03909,0.0940552,512.6934939,34.04608196,0.266677162,-54.61083392,No Adsorption,0,0
AMUCOB,C5H12_neopentane,3.31743,4.03909,0.0940552,470.5354152,35.44700615,0.199261323,-55.54515514,No Adsorption,0,0
AMUCOB,C3H8_propane,3.31743,4.03909,0.0940552,416.4755833,44.59741845,0.238916692,-7.756961951,Reasonable,1,1
AMUCOB,C3H6_propene,3.31743,4.03909,0.0940552,392.9986188,45.72816938,0.16410577,-6.105683937,Reasonable,1,1
AMUCOB,C4H10O_methyl-isopropyl-ether,3.31743,4.03909,0.0940552,464.9608227,38.53548392,0.251447588,-22.99139983,No Adsorption,0,0
APEBED,"C7H12_1,5-heptadiene",3.62787,4.58202,0.294435,536.7652346,30.48214368,0.295571623,2.360034567,Reasonable,1,1
APEBED,"C6H14_2,3-dimethylbutane",3.62787,4.58202,0.294435,503.0672531,31.56375605,0.24224795,-3.713350454,Reasonable,1,1
APEBED,C6H14_3-methylpentane,3.62787,4.58202,0.294435,504.839777,31.13915414,0.283296142,-0.276489326,Reasonable,1,1
APEBED,C6H10O_4-hexen-2-one,3.62787,4.58202,0.294435,559.6621075,36.9790055,0.446231587,1.833837225,Reasonable,1,1
APEBED,C7H14_4-methyl-1-hexene,3.62787,4.58202,0.294435,528.1554514,29.38650495,0.298584169,0.586416253,Reasonable,1,1
APEBED,C6H10O_4-methyl-4-penten-2-one,3.62787,4.58202,0.294435,583.9572407,32.17602658,0.427070778,-0.619853907,Reasonable,1,1
APEBED,"C7H14_4,4-dimethyl-1-pentene",3.62787,4.58202,0.294435,524.3589038,29.54818473,0.250217308,-4.616184634,Reasonable,1,1
APEBED,C2H4O_acetaldehyde,3.62787,4.58202,0.294435,470.1338418,53.98284491,0.288582571,-1.739537446,Reasonable,1,1
APEBED,C3H6O_acetone,3.62787,4.58202,0.294435,504.9011578,46.13534273,0.299578863,-0.018381151,Reasonable,1,1
APEBED,C2H3N_acetonitrile,3.62787,4.58202,0.294435,537.4197556,47.22182044,0.356500544,-1.934461364,Reasonable,1,1
APEBED,C2H6O_dimethylether,3.62787,4.58202,0.294435,410.1055119,48.43551489,0.231685091,-1.692992015,Reasonable,1,1
APEBED,C2H7N_dimethylamine,3.62787,4.58202,0.294435,449.2982222,53.95656635,0.291520542,-1.007701921,Reasonable,1,1
APEBED,C2H6_ethane,3.62787,4.58202,0.294435,381.7893216,50.31694546,0.216958597,-2.887421808,Reasonable,1,1
APEBED,C2H4_ethene,3.62787,4.58202,0.294435,298.4582448,49.65797888,0.123012676,-3.28599063,Reasonable,1,1
APEBED,CHN_hydrogen-cyanide,3.62787,4.58202,0.294435,447.2483409,53.04824853,0.333232947,-3.246713466,Reasonable,1,1
APEBED,C4H10_isobutane,3.62787,4.58202,0.294435,443.0106967,38.8550635,0.197655762,-1.112186411,Reasonable,1,1
APEBED,C5H12_isopentane,3.62787,4.58202,0.294435,474.7591203,34.73587842,0.239525866,-0.747506199,Reasonable,1,1
APEBED,C3H8O_isopropylalcohol,3.62787,4.58202,0.294435,515.5796221,48.73405441,0.575735407,-1.434960154,Reasonable,1,1
APEBED,CH4_methane,3.62787,4.58202,0.294435,190.564,45.992,0.01142,-4.452225295,Reasonable,1,1
APEBED,C4H10O_methyl-propyl-ether,3.62787,4.58202,0.294435,478.8689486,38.38025026,0.286150366,0.245806211,Reasonable,1,1
APEBED,C5H10O_methylpropylketone,3.62787,4.58202,0.294435,564.4660951,36.92885972,0.349050379,-0.919146325,Reasonable,1,1
APEBED,C5H12_neopentane,3.62787,4.58202,0.294435,470.5354152,35.44700615,0.199261323,-7.03574037,Reasonable,1,1
APEBED,C3H8_propane,3.62787,4.58202,0.294435,416.4755833,44.59741845,0.238916692,-1.718255518,Reasonable,1,1
APEBED,C3H6_propene,3.62787,4.58202,0.294435,392.9986188,45.72816938,0.16410577,-1.854909305,Reasonable,1,1
APEBED,C3H5N_propionitrile,3.62787,4.58202,0.294435,558.8569328,42.24565215,0.360862674,-0.928803099,Reasonable,1,1
APEBED,C3H8O_propylalcohol,3.62787,4.58202,0.294435,548.7260568,52.15051916,0.532729638,-1.783003265,Reasonable,1,1
APEBED,C5H10_2-pentene,3.62787,4.58202,0.294435,484.9996656,36.49974003,0.250317972,0.189661527,Reasonable,1,1
APEBED,C2H7N_ethylamine,3.62787,4.58202,0.294435,456.1413162,52.30001913,0.278284374,-1.406737199,Reasonable,1,1
APEBED,C4H10O_methyl-isopropyl-ether,3.62787,4.58202,0.294435,464.9608227,38.53548392,0.251447588,0.033548396,Reasonable,1,1
AROFET,"C7H12_1,5-heptadiene",5.15676,8.28593,0.696105,536.7652346,30.48214368,0.295571623,0.664226283,Reasonable,1,1
AROFET,"C6H14_2,3-dimethylbutane",5.15676,8.28593,0.696105,503.0672531,31.56375605,0.24224795,-0.319208671,Reasonable,1,1
AROFET,C6H14_3-methylpentane,5.15676,8.28593,0.696105,504.839777,31.13915414,0.283296142,-0.113338411,Reasonable,1,1
AROFET,C6H10O_4-hexen-2-one,5.15676,8.28593,0.696105,559.6621075,36.9790055,0.446231587,1.818091888,Reasonable,1,1
AROFET,C7H14_4-methyl-1-hexene,5.15676,8.28593,0.696105,528.1554514,29.38650495,0.298584169,0.575478817,Reasonable,1,1
AROFET,C6H10O_4-methyl-4-penten-2-one,5.15676,8.28593,0.696105,583.9572407,32.17602658,0.427070778,1.699835992,Reasonable,1,1
AROFET,"C7H14_4,4-dimethyl-1-pentene",5.15676,8.28593,0.696105,524.3589038,29.54818473,0.250217308,-0.027669392,Reasonable,1,1
AROFET,C2H4O_acetaldehyde,5.15676,8.28593,0.696105,470.1338418,53.98284491,0.288582571,-0.760600407,Reasonable,1,1
AROFET,C3H6O_acetone,5.15676,8.28593,0.696105,504.9011578,46.13534273,0.299578863,-0.466750477,Reasonable,1,1
AROFET,C2H3N_acetonitrile,5.15676,8.28593,0.696105,537.4197556,47.22182044,0.356500544,-0.430663551,Reasonable,1,1
AROFET,C2H6O_dimethylether,5.15676,8.28593,0.696105,410.1055119,48.43551489,0.231685091,-1.858224236,Reasonable,1,1
AROFET,C2H7N_dimethylamine,5.15676,8.28593,0.696105,449.2982222,53.95656635,0.291520542,-1.474995383,Reasonable,1,1
AROFET,C2H6_ethane,5.15676,8.28593,0.696105,381.7893216,50.31694546,0.216958597,-3.815819805,Reasonable,1,1
AROFET,C2H4_ethene,5.15676,8.28593,0.696105,298.4582448,49.65797888,0.123012676,-4.107905397,Reasonable,1,1
AROFET,CHN_hydrogen-cyanide,5.15676,8.28593,0.696105,447.2483409,53.04824853,0.333232947,-1.841565132,Reasonable,1,1
AROFET,C4H10_isobutane,5.15676,8.28593,0.696105,443.0106967,38.8550635,0.197655762,-2.003775618,Reasonable,1,1
AROFET,C5H12_isopentane,5.15676,8.28593,0.696105,474.7591203,34.73587842,0.239525866,-1.037207942,Reasonable,1,1
AROFET,C3H8O_isopropylalcohol,5.15676,8.28593,0.696105,515.5796221,48.73405441,0.575735407,-0.715368522,Reasonable,1,1
AROFET,CH4_methane,5.15676,8.28593,0.696105,190.564,45.992,0.01142,-4.93930216,Reasonable,1,1
AROFET,C4H10O_methyl-propyl-ether,5.15676,8.28593,0.696105,478.8689486,38.38025026,0.286150366,-1.356430869,Reasonable,1,1
AROFET,C5H10O_methylpropylketone,5.15676,8.28593,0.696105,564.4660951,36.92885972,0.349050379,-0.590011115,Reasonable,1,1
AROFET,C5H12O_methyl-tert-butyl-ether,5.15676,8.28593,0.696105,512.6934939,34.04608196,0.266677162,0.271953069,Reasonable,1,1
AROFET,C5H12_neopentane,5.15676,8.28593,0.696105,470.5354152,35.44700615,0.199261323,-1.692670866,Reasonable,1,1
AROFET,C3H8_propane,5.15676,8.28593,0.696105,416.4755833,44.59741845,0.238916692,-2.832399137,Reasonable,1,1
AROFET,C3H6_propene,5.15676,8.28593,0.696105,392.9986188,45.72816938,0.16410577,-3.060315048,Reasonable,1,1
AROFET,C3H5N_propionitrile,5.15676,8.28593,0.696105,558.8569328,42.24565215,0.360862674,0.256544571,Reasonable,1,1
AROFET,C3H8O_propylalcohol,5.15676,8.28593,0.696105,548.7260568,52.15051916,0.532729638,-0.580209414,Reasonable,1,1
AROFET,C5H10_2-pentene,5.15676,8.28593,0.696105,484.9996656,36.49974003,0.250317972,-1.070454381,Reasonable,1,1
AROFET,C2H7N_ethylamine,5.15676,8.28593,0.696105,456.1413162,52.30001913,0.278284374,-1.25863958,Reasonable,1,1
AROFET,C4H10O_methyl-isopropyl-ether,5.15676,8.28593,0.696105,464.9608227,38.53548392,0.251447588,-0.094664014,Reasonable,1,1
ATOXEN,C6H10O_4-hexen-2-one,3.64611,4.55968,0.271887,559.6621075,36.9790055,0.446231587,-3.77539961,Reasonable,1,1
ATOXEN,C2H4O_acetaldehyde,3.64611,4.55968,0.271887,470.1338418,53.98284491,0.288582571,-3.21171423,Reasonable,1,1
ATOXEN,C3H6O_acetone,3.64611,4.55968,0.271887,504.9011578,46.13534273,0.299578863,-2.190741366,Reasonable,1,1
ATOXEN,C2H3N_acetonitrile,3.64611,4.55968,0.271887,537.4197556,47.22182044,0.356500544,-3.2252167,Reasonable,1,1
ATOXEN,C2H6O_dimethylether,3.64611,4.55968,0.271887,410.1055119,48.43551489,0.231685091,-3.017298305,Reasonable,1,1
ATOXEN,C2H7N_dimethylamine,3.64611,4.55968,0.271887,449.2982222,53.95656635,0.291520542,-2.296270249,Reasonable,1,1
ATOXEN,C2H6_ethane,3.64611,4.55968,0.271887,381.7893216,50.31694546,0.216958597,-3.863456991,Reasonable,1,1
ATOXEN,C2H4_ethene,3.64611,4.55968,0.271887,298.4582448,49.65797888,0.123012676,-4.2069084,Reasonable,1,1
ATOXEN,CHN_hydrogen-cyanide,3.64611,4.55968,0.271887,447.2483409,53.04824853,0.333232947,-4.122053048,Reasonable,1,1
ATOXEN,C4H10_isobutane,3.64611,4.55968,0.271887,443.0106967,38.8550635,0.197655762,-4.966576245,Reasonable,1,1
ATOXEN,C5H12_isopentane,3.64611,4.55968,0.271887,474.7591203,34.73587842,0.239525866,-5.718966633,Reasonable,1,1
ATOXEN,C3H8O_isopropylalcohol,3.64611,4.55968,0.271887,515.5796221,48.73405441,0.575735407,-3.659831621,Reasonable,1,1
ATOXEN,CH4_methane,3.64611,4.55968,0.271887,190.564,45.992,0.01142,-5.135488919,Reasonable,1,1
ATOXEN,C4H10O_methyl-propyl-ether,3.64611,4.55968,0.271887,478.8689486,38.38025026,0.286150366,-3.806377362,Reasonable,1,1
ATOXEN,C5H10O_methylpropylketone,3.64611,4.55968,0.271887,564.4660951,36.92885972,0.349050379,-5.863279433,Reasonable,1,1
ATOXEN,C3H8_propane,3.64611,4.55968,0.271887,416.4755833,44.59741845,0.238916692,-3.0488097,Reasonable,1,1
ATOXEN,C3H6_propene,3.64611,4.55968,0.271887,392.9986188,45.72816938,0.16410577,-3.102803568,Reasonable,1,1
ATOXEN,C3H5N_propionitrile,3.64611,4.55968,0.271887,558.8569328,42.24565215,0.360862674,-2.50418102,Reasonable,1,1
ATOXEN,C3H8O_propylalcohol,3.64611,4.55968,0.271887,548.7260568,52.15051916,0.532729638,-3.338860567,Reasonable,1,1
ATOXEN,C5H10_2-pentene,3.64611,4.55968,0.271887,484.9996656,36.49974003,0.250317972,-3.597902046,Reasonable,1,1
ATOXEN,C2H7N_ethylamine,3.64611,4.55968,0.271887,456.1413162,52.30001913,0.278284374,-2.513872854,Reasonable,1,1
ATOXEN,C4H10O_methyl-isopropyl-ether,3.64611,4.55968,0.271887,464.9608227,38.53548392,0.251447588,-4.642065153,Reasonable,1,1
BAEDTA01,"C7H12_1,5-heptadiene",4.27166,5.34617,0.214029,536.7652346,30.48214368,0.295571623,3.758614443,Reasonable,1,1
BAEDTA01,C6H10O_4-hexen-2-one,4.27166,5.34617,0.214029,559.6621075,36.9790055,0.446231587,4.793979562,Reasonable,1,1
BAEDTA01,C7H14_4-methyl-1-hexene,4.27166,5.34617,0.214029,528.1554514,29.38650495,0.298584169,0.363414528,Reasonable,1,1
BAEDTA01,C6H10O_4-methyl-4-penten-2-one,4.27166,5.34617,0.214029,583.9572407,32.17602658,0.427070778,1.494712415,Reasonable,1,1
BAEDTA01,"C7H14_4,4-dimethyl-1-pentene",4.27166,5.34617,0.214029,524.3589038,29.54818473,0.250217308,-3.544841342,Reasonable,1,1
BAEDTA01,C2H4O_acetaldehyde,4.27166,5.34617,0.214029,470.1338418,53.98284491,0.288582571,-1.176325624,Reasonable,1,1
BAEDTA01,C3H6O_acetone,4.27166,5.34617,0.214029,504.9011578,46.13534273,0.299578863,0.66817431,Reasonable,1,1
BAEDTA01,C2H3N_acetonitrile,4.27166,5.34617,0.214029,537.4197556,47.22182044,0.356500544,-1.567341718,Reasonable,1,1
BAEDTA01,C2H6O_dimethylether,4.27166,5.34617,0.214029,410.1055119,48.43551489,0.231685091,-1.806744576,Reasonable,1,1
BAEDTA01,C2H7N_dimethylamine,4.27166,5.34617,0.214029,449.2982222,53.95656635,0.291520542,0.262294431,Reasonable,1,1
BAEDTA01,C2H6_ethane,4.27166,5.34617,0.214029,381.7893216,50.31694546,0.216958597,-3.046381392,Reasonable,1,1
BAEDTA01,C2H4_ethene,4.27166,5.34617,0.214029,298.4582448,49.65797888,0.123012676,-3.452860592,Reasonable,1,1
BAEDTA01,CHN_hydrogen-cyanide,4.27166,5.34617,0.214029,447.2483409,53.04824853,0.333232947,-3.21445663,Reasonable,1,1
BAEDTA01,C4H10_isobutane,4.27166,5.34617,0.214029,443.0106967,38.8550635,0.197655762,-2.285679463,Reasonable,1,1
BAEDTA01,C5H12_isopentane,4.27166,5.34617,0.214029,474.7591203,34.73587842,0.239525866,-1.586750543,Reasonable,1,1
BAEDTA01,CH4_methane,4.27166,5.34617,0.214029,190.564,45.992,0.01142,-4.68613278,Reasonable,1,1
BAEDTA01,C4H10O_methyl-propyl-ether,4.27166,5.34617,0.214029,478.8689486,38.38025026,0.286150366,0.798088253,Reasonable,1,1
BAEDTA01,C5H10O_methylpropylketone,4.27166,5.34617,0.214029,564.4660951,36.92885972,0.349050379,2.200694584,Reasonable,1,1
BAEDTA01,C5H12O_methyl-tert-butyl-ether,4.27166,5.34617,0.214029,512.6934939,34.04608196,0.266677162,-3.770474296,Reasonable,1,1
BAEDTA01,C5H12_neopentane,4.27166,5.34617,0.214029,470.5354152,35.44700615,0.199261323,-5.474955193,Reasonable,1,1
BAEDTA01,C3H8_propane,4.27166,5.34617,0.214029,416.4755833,44.59741845,0.238916692,-1.858083258,Reasonable,1,1
BAEDTA01,C3H6_propene,4.27166,5.34617,0.214029,392.9986188,45.72816938,0.16410577,-2.11153126,Reasonable,1,1
BAEDTA01,C3H5N_propionitrile,4.27166,5.34617,0.214029,558.8569328,42.24565215,0.360862674,-0.504154674,Reasonable,1,1
BAEDTA01,C3H8O_propylalcohol,4.27166,5.34617,0.214029,548.7260568,52.15051916,0.532729638,0.955217611,Reasonable,1,1
BAEDTA01,C5H10_2-pentene,4.27166,5.34617,0.214029,484.9996656,36.49974003,0.250317972,0.963721262,Reasonable,1,1
BAEDTA01,C2H7N_ethylamine,4.27166,5.34617,0.214029,456.1413162,52.30001913,0.278284374,0.567474553,Reasonable,1,1
BAEDTA01,C4H10O_methyl-isopropyl-ether,4.27166,5.34617,0.214029,464.9608227,38.53548392,0.251447588,-0.934039558,Reasonable,1,1
BALMUW,"C7H12_1,5-heptadiene",2.60913,3.18622,0.0998056,536.7652346,30.48214368,0.295571623,-27,No Adsorption,0,0
BALMUW,"C6H14_2,3-dimethylbutane",2.60913,3.18622,0.0998056,503.0672531,31.56375605,0.24224795,-200,No Adsorption,0,0
BALMUW,C6H14_3-methylpentane,2.60913,3.18622,0.0998056,504.839777,31.13915414,0.283296142,-93.30627305,No Adsorption,0,0
BALMUW,C6H10O_4-hexen-2-one,2.60913,3.18622,0.0998056,559.6621075,36.9790055,0.446231587,-36.04672366,No Adsorption,0,0
BALMUW,C7H14_4-methyl-1-hexene,2.60913,3.18622,0.0998056,528.1554514,29.38650495,0.298584169,-87.16749109,No Adsorption,0,0
BALMUW,C6H10O_4-methyl-4-penten-2-one,2.60913,3.18622,0.0998056,583.9572407,32.17602658,0.427070778,-82.93930216,No Adsorption,0,0
BALMUW,"C7H14_4,4-dimethyl-1-pentene",2.60913,3.18622,0.0998056,524.3589038,29.54818473,0.250217308,-131.4012095,No Adsorption,0,0
BALMUW,C2H4O_acetaldehyde,2.60913,3.18622,0.0998056,470.1338418,53.98284491,0.288582571,-4.361510743,Reasonable,1,1
BALMUW,C3H6O_acetone,2.60913,3.18622,0.0998056,504.9011578,46.13534273,0.299578863,-22.21681131,No Adsorption,0,0
BALMUW,C2H3N_acetonitrile,2.60913,3.18622,0.0998056,537.4197556,47.22182044,0.356500544,-5.59345982,Reasonable,1,1
BALMUW,C2H6O_dimethylether,2.60913,3.18622,0.0998056,410.1055119,48.43551489,0.231685091,-6.279840697,Reasonable,1,1
BALMUW,C2H6_ethane,2.60913,3.18622,0.0998056,381.7893216,50.31694546,0.216958597,-8.774690718,Reasonable,1,1
BALMUW,C2H4_ethene,2.60913,3.18622,0.0998056,298.4582448,49.65797888,0.123012676,-8.259637311,Reasonable,1,1
BALMUW,CHN_hydrogen-cyanide,2.60913,3.18622,0.0998056,447.2483409,53.04824853,0.333232947,-3.511446463,Reasonable,1,1
BALMUW,C4H10_isobutane,2.60913,3.18622,0.0998056,443.0106967,38.8550635,0.197655762,-74.22329882,No Adsorption,0,0
BALMUW,C5H12_isopentane,2.60913,3.18622,0.0998056,474.7591203,34.73587842,0.239525866,-80.81815641,No Adsorption,0,0
BALMUW,C3H8O_isopropylalcohol,2.60913,3.18622,0.0998056,515.5796221,48.73405441,0.575735407,-30.89619628,No Adsorption,0,0
BALMUW,CH4_methane,2.60913,3.18622,0.0998056,190.564,45.992,0.01142,-7.402304814,Reasonable,1,1
BALMUW,C4H10O_methyl-propyl-ether,2.60913,3.18622,0.0998056,478.8689486,38.38025026,0.286150366,-19.04143612,No Adsorption,0,0
BALMUW,C5H10O_methylpropylketone,2.60913,3.18622,0.0998056,564.4660951,36.92885972,0.349050379,-40.09474395,No Adsorption,0,0
BALMUW,C5H12O_methyl-tert-butyl-ether,2.60913,3.18622,0.0998056,512.6934939,34.04608196,0.266677162,-133.853872,No Adsorption,0,0
BALMUW,C5H12_neopentane,2.60913,3.18622,0.0998056,470.5354152,35.44700615,0.199261323,-135.0190881,No Adsorption,0,0
BALMUW,C3H8_propane,2.60913,3.18622,0.0998056,416.4755833,44.59741845,0.238916692,-14.46724562,No Adsorption,0,0
BALMUW,C3H8O_propylalcohol,2.60913,3.18622,0.0998056,548.7260568,52.15051916,0.532729638,-14.35261703,No Adsorption,0,0
BALMUW,C5H10_2-pentene,2.60913,3.18622,0.0998056,484.9996656,36.49974003,0.250317972,-23.01999663,No Adsorption,0,0
